words@fmm2006m	@fmm2006m	00:00:47.058	47.058	00:00:47.375	47.375	00:00:00.317	0.317	примерно
words@fmm2006m	@fmm2006m	00:00:47.375	47.375	00:00:47.693	47.693	00:00:00.318	0.318	так
words@fmm2006m	@fmm2006m	00:00:47.704	47.704	00:00:48.138	48.138	00:00:00.434	0.434	если
words@fmm2006m	@fmm2006m	00:00:48.138	48.138	00:00:48.572	48.572	00:00:00.434	0.434	/
words@fmm2006m	@fmm2006m	00:00:48.572	48.572	00:00:49.006	49.006	00:00:00.434	0.434	что-то
words@fmm2006m	@fmm2006m	00:00:49.006	49.006	00:00:49.440	49.44	00:00:00.434	0.434	неклассическое
words@fmm2006m	@fmm2006m	00:00:49.440	49.44	00:00:49.874	49.874	00:00:00.434	0.434	брать
words@fmm2006m	@fmm2006m	00:00:49.874	49.874	00:00:50.309	50.309	00:00:00.435	0.435	/
words@fmm2006m	@fmm2006m	00:00:50.309	50.309	00:00:50.519	50.519	00:00:00.210	0.21	то
words@fmm2006m	@fmm2006m	00:00:50.519	50.519	00:00:50.696	50.696	00:00:00.177	0.177	/
words@fmm2006m	@fmm2006m	00:00:50.696	50.696	00:00:51.293	51.293	00:00:00.597	0.597	наверное
words@fmm2006m	@fmm2006m	00:00:51.293	51.293	00:00:52.403	52.403	00:00:01.110	1.11	//
words@fmm2006m	@fmm2006m	00:00:52.403	52.403	00:00:52.807	52.807	00:00:00.404	0.404	музыка
words@fmm2006m	@fmm2006m	00:00:52.807	52.807	00:00:52.989	52.989	00:00:00.182	0.182	из
words@fmm2006m	@fmm2006m	00:00:52.989	52.989	00:00:54.000	54.0	00:00:01.011	1.011	Смешариков
words@fmm2006m	@fmm2006m	00:00:54.000	54.0	00:00:54.177	54.177	00:00:00.177	0.177	песни
words@fmm2006m	@fmm2006m	00:00:54.177	54.177	00:00:54.276	54.276	00:00:00.099	0.099	из
words@fmm2006m	@fmm2006m	00:00:54.276	54.276	00:00:55.116	55.116	00:00:00.840	0.84	Смешариков
words@fmm2006m	@fmm2006m	00:00:55.116	55.116	00:00:55.392	55.392	00:00:00.276	0.276	//
words@fmm2006m	@fmm2006m	00:00:55.392	55.392	00:00:55.597	55.597	00:00:00.205	0.205	ну
words@fmm2006m	@fmm2006m	00:00:55.597	55.597	00:00:55.890	55.89	00:00:00.293	0.293	офигенно
words@fmm2006m	@fmm2006m	00:00:55.890	55.89	00:00:56.105	56.105	00:00:00.215	0.215	я
words@fmm2006m	@fmm2006m	00:00:56.105	56.105	00:00:56.243	56.243	00:00:00.138	0.138	не
words@fmm2006m	@fmm2006m	00:00:56.243	56.243	00:00:56.530	56.53	00:00:00.287	0.287	знаю
words@fmm2006m	@fmm2006m	00:00:56.530	56.53	00:00:56.724	56.724	00:00:00.194	0.194	/
words@fmm2006m	@fmm2006m	00:00:56.724	56.724	00:00:56.856	56.856	00:00:00.132	0.132	ну
words@fmm2006m	@fmm2006m	00:00:56.856	56.856	00:00:57.196	57.196	00:00:00.340	0.34	там
words@fmm2006m	@fmm2006m	00:00:57.196	57.196	00:00:57.536	57.536	00:00:00.340	0.34	/
words@fmm2006m	@fmm2006m	00:00:57.536	57.536	00:00:57.876	57.876	00:00:00.340	0.34	талантливо
words@fmm2006m	@fmm2006m	00:00:57.876	57.876	00:00:58.216	58.216	00:00:00.340	0.34	сделано
words@fmm2006m	@fmm2006m	00:00:58.216	58.216	00:00:58.556	58.556	00:00:00.340	0.34	//
words@fmm2006m	@fmm2006m	00:00:59.358	59.358	00:00:59.646	59.646	00:00:00.288	0.288	ааа
words@fmm2006m	@fmm2006m	00:00:59.646	59.646	00:00:59.934	59.934	00:00:00.288	0.288	/
words@fmm2006m	@fmm2006m	00:00:59.934	59.934	00:01:00.222	60.222	00:00:00.288	0.288	если
words@fmm2006m	@fmm2006m	00:01:00.222	60.222	00:01:00.510	60.51	00:00:00.288	0.288	не
words@fmm2006m	@fmm2006m	00:01:00.510	60.51	00:01:00.798	60.798	00:00:00.288	0.288	музыка
words@fmm2006m	@fmm2006m	00:01:00.798	60.798	00:01:01.086	61.086	00:00:00.288	0.288	/
words@fmm2006m	@fmm2006m	00:01:01.086	61.086	00:01:01.374	61.374	00:00:00.288	0.288	из
words@fmm2006m	@fmm2006m	00:01:01.374	61.374	00:01:01.662	61.662	00:00:00.288	0.288	Смешариков
words@fmm2006m	@fmm2006m	00:01:01.662	61.662	00:01:01.950	61.95	00:00:00.288	0.288	то
words@fmm2006m	@fmm2006m	00:01:01.950	61.95	00:01:02.238	62.238	00:00:00.288	0.288	музыка
words@fmm2006m	@fmm2006m	00:01:02.238	62.238	00:01:02.526	62.526	00:00:00.288	0.288	из
words@fmm2006m	@fmm2006m	00:01:02.526	62.526	00:01:02.814	62.814	00:00:00.288	0.288	видеоигр
words@fmm2006m	@fmm2006m	00:01:02.814	62.814	00:01:03.102	63.102	00:00:00.288	0.288	но
words@fmm2006m	@fmm2006m	00:01:03.102	63.102	00:01:03.390	63.39	00:00:00.288	0.288	офигенно
words@fmm2006m	@fmm2006m	00:01:03.390	63.39	00:01:03.678	63.678	00:00:00.288	0.288	сделанная
words@fmm2006m	@fmm2006m	00:01:03.678	63.678	00:01:03.966	63.966	00:00:00.288	0.288	опять
words@fmm2006m	@fmm2006m	00:01:03.966	63.966	00:01:04.254	64.254	00:00:00.288	0.288	же
words@fmm2006m	@fmm2006m	00:01:04.254	64.254	00:01:04.556	64.556	00:00:00.302	0.302	там
